"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"raiders","BFS prune",6,true,6,204,1935,-286
"raiders","BFS prune",7,true,6,205,1927,-192975
"raiders","BFS prune",8,true,6,229,2181,292
"raiders","BFS prune",9,true,6,209,1969,240
"raiders","BFS prune",10,true,6,204,1935,223
"raiders","A* h+",1,true,6,396,3532,126
"raiders","A* h+",2,true,6,393,3553,121
"raiders","A* h+",3,true,6,406,3635,118
"raiders","A* h+",4,true,6,396,3530,119
"raiders","A* h+",5,true,6,406,3656,133
"raiders","A* h+",6,true,6,398,3594,124
"raiders","A* h+",7,true,6,396,3530,131
"raiders","A* h+",8,true,6,391,3468,129
"raiders","A* h+",9,true,6,406,3658,128
"raiders","A* h+",10,true,6,388,3489,125
"raiders","A* h_max",1,true,6,186,1991,70
"raiders","A* h_max",2,true,6,192,2040,74
"raiders","A* h_max",3,true,6,184,1984,72
"raiders","A* h_max",4,true,6,180,1956,61
"raiders","A* h_max",5,true,6,189,2010,64
"raiders","A* h_max",6,true,6,184,1984,62
"raiders","A* h_max",7,true,6,186,1991,81
"raiders","A* h_max",8,true,6,189,2019,74
"raiders","A* h_max",9,true,6,189,2010,70
"raiders","A* h_max",10,true,6,180,1956,68
"raiders","A* rp",1,true,6,444,3350,121
"raiders","A* rp",2,true,6,679,6068,193
"raiders","A* rp",3,true,6,452,3413,130
"raiders","A* rp",4,true,6,409,3117,115
"raiders","A* rp",5,true,6,597,5016,194
"raiders","A* rp",6,true,6,458,3497,130
"raiders","A* rp",7,true,6,423,3229,119
"raiders","A* rp",8,true,6,457,3642,151
"raiders","A* rp",9,true,6,430,3314,124
"raiders","A* rp",10,true,6,576,4843,187
"raiders","A* h+ + pruning ",1,true,6,176,1837,228
"raiders","A* h+ + pruning ",2,true,6,157,1683,191
"raiders","A* h+ + pruning ",3,true,6,160,1720,211
"raiders","A* h+ + pruning ",4,true,6,158,1691,216
"raiders","A* h+ + pruning ",5,true,6,176,1837,244
"raiders","A* h+ + pruning ",6,true,6,159,1712,223
"raiders","A* h+ + pruning ",7,true,6,176,1837,251
"raiders","A* h+ + pruning ",8,true,6,158,1691,223
"raiders","A* h+ + pruning ",9,true,6,176,1837,247
"raiders","A* h+ + pruning ",10,true,6,157,1683,210
"raiders","A* h_max + pruning ",1,true,6,109,1350,154
"raiders","A* h_max + pruning ",2,true,6,112,1389,175
"raiders","A* h_max + pruning ",3,true,6,107,1357,153
"raiders","A* h_max + pruning ",4,true,6,105,1329,150
"raiders","A* h_max + pruning ",5,true,6,111,1362,165
"raiders","A* h_max + pruning ",6,true,6,107,1357,149
"raiders","A* h_max + pruning ",7,true,6,109,1350,133
"raiders","A* h_max + pruning ",8,true,6,112,1389,153
"raiders","A* h_max + pruning ",9,true,6,111,1362,154
"raiders","A* h_max + pruning ",10,true,6,105,1329,138
"raiders","A* rp + pruning ",1,true,6,111,1074,123
"raiders","A* rp + pruning ",2,true,6,278,2898,311
"raiders","A* rp + pruning ",3,true,6,101,965,103
"raiders","A* rp + pruning ",4,true,6,97,919,91
"raiders","A* rp + pruning ",5,true,6,244,2455,268
"raiders","A* rp + pruning ",6,true,6,106,1045,114
"raiders","A* rp + pruning ",7,true,6,107,1010,108
"raiders","A* rp + pruning ",8,true,6,98,932,96
"raiders","A* rp + pruning ",9,true,6,114,1088,126
"raiders","A* rp + pruning ",10,true,6,232,2361,234
"raiders","EFS h+",1,true,6,88,675,24
"raiders","EFS h+",2,true,6,88,675,21
"raiders","EFS h+",3,true,6,88,675,25
"raiders","EFS h+",4,true,6,88,675,31
"raiders","EFS h+",5,true,6,88,675,24
"raiders","EFS h+",6,true,6,88,675,19
"raiders","EFS h+",7,true,6,88,675,24
"raiders","EFS h+",8,true,6,88,675,23
"raiders","EFS h+",9,true,6,88,675,20
"raiders","EFS h+",10,true,6,88,675,25
"raiders","EFS h_max",1,true,6,48,455,16
"raiders","EFS h_max",2,true,6,48,455,16
"raiders","EFS h_max",3,true,6,48,455,16
"raiders","EFS h_max",4,true,6,48,455,17
"raiders","EFS h_max",5,true,6,48,455,15
"raiders","EFS h_max",6,true,6,48,455,16
"raiders","EFS h_max",7,true,6,48,455,16
"raiders","EFS h_max",8,true,6,48,455,17
"raiders","EFS h_max",9,true,6,48,455,13
"raiders","EFS h_max",10,true,6,48,455,17
"raiders","EFS rp",1,true,6,90,675,28
"raiders","EFS rp",2,true,6,112,919,39
"raiders","EFS rp",3,true,6,90,675,27
"raiders","EFS rp",4,true,6,90,675,22
"raiders","EFS rp",5,true,6,112,919,26
"raiders","EFS rp",6,true,6,90,675,25
"raiders","EFS rp",7,true,6,90,675,20
"raiders","EFS rp",8,true,6,90,675,25
"raiders","EFS rp",9,true,6,90,675,21
"raiders","EFS rp",10,true,6,112,919,34
"raiders","EFS h+ + pruning ",1,true,6,33,334,26
"raiders","EFS h+ + pruning ",2,true,6,33,334,27
"raiders","EFS h+ + pruning ",3,true,6,33,334,29
"raiders","EFS h+ + pruning ",4,true,6,33,334,26
"raiders","EFS h+ + pruning ",5,true,6,33,334,28
"raiders","EFS h+ + pruning ",6,true,6,33,334,32
"raiders","EFS h+ + pruning ",7,true,6,33,334,25
"raiders","EFS h+ + pruning ",8,true,6,33,334,29
"raiders","EFS h+ + pruning ",9,true,6,33,334,27
"raiders","EFS h+ + pruning ",10,true,6,33,334,30
"raiders","EFS h_max + pruning ",1,true,6,25,271,25
"raiders","EFS h_max + pruning ",2,true,6,25,271,23
"raiders","EFS h_max + pruning ",3,true,6,25,271,21
"raiders","EFS h_max + pruning ",4,true,6,25,271,22
"raiders","EFS h_max + pruning ",5,true,6,25,271,21
"raiders","EFS h_max + pruning ",6,true,6,25,271,22
"raiders","EFS h_max + pruning ",7,true,6,25,271,21
"raiders","EFS h_max + pruning ",8,true,6,25,271,20
"raiders","EFS h_max + pruning ",9,true,6,25,271,21
"raiders","EFS h_max + pruning ",10,true,6,25,271,20
"raiders","EFS rp + pruning ",1,true,6,34,334,27
"raiders","EFS rp + pruning ",2,true,6,40,407,33
"raiders","EFS rp + pruning ",3,true,6,34,334,31
"raiders","EFS rp + pruning ",4,true,6,34,334,25
"raiders","EFS rp + pruning ",5,true,6,40,407,30
"raiders","EFS rp + pruning ",6,true,6,34,334,29
"raiders","EFS rp + pruning ",7,true,6,34,334,27
"raiders","EFS rp + pruning ",8,true,6,34,334,25
"raiders","EFS rp + pruning ",9,true,6,34,334,29
"raiders","EFS rp + pruning ",10,true,6,40,407,38
"raiders","GFS h+",1,true,6,4124,9128,375
"raiders","GFS h+",2,true,6,4449,9709,397
"raiders","GFS h+",3,true,6,4127,9128,411
"raiders","GFS h+",4,true,6,4239,9330,358
"raiders","GFS h+",5,true,6,4495,9943,373
"raiders","GFS h+",6,true,6,4556,9832,396
"raiders","GFS h+",7,true,6,4126,9104,347
"raiders","GFS h+",8,true,6,4571,9898,377
"raiders","GFS h+",9,true,6,4495,9961,379
"raiders","GFS h+",10,true,6,4554,9818,336
"raiders","GFS h_max",1,true,6,1039,5607,241
"raiders","GFS h_max",2,true,6,1201,6517,303
"raiders","GFS h_max",3,true,6,984,5317,192964
"raiders","GFS h_max",4,true,6,972,5249,192936
"raiders","GFS h_max",5,true,6,1021,5602,192950
"raiders","GFS h_max",6,true,6,984,5331,-295
"raiders","GFS h_max",7,true,6,1039,5583,222
"raiders","GFS h_max",8,true,6,1224,6493,252
"raiders","GFS h_max",9,true,6,1021,5623,212
"raiders","GFS h_max",10,true,6,972,5263,180
"raiders","GFS rp",1,true,6,2147,5517,216
"raiders","GFS rp",2,true,6,1998,5341,235
"raiders","GFS rp",3,true,6,1841,4759,192
"raiders","GFS rp",4,true,6,1839,4743,218
"raiders","GFS rp",5,true,6,766,2768,107
"raiders","GFS rp",6,true,6,1883,5002,195
"raiders","GFS rp",7,true,6,2103,5272,214
"raiders","GFS rp",8,true,6,1856,4840,184
"raiders","GFS rp",9,true,6,2071,5311,233
"raiders","GFS rp",10,true,6,539,2449,95
"raiders","GFS h+ + pruning ",1,true,6,665,3136,582
"raiders","GFS h+ + pruning ",2,true,6,588,2816,554
"raiders","GFS h+ + pruning ",3,true,6,588,2813,540
"raiders","GFS h+ + pruning ",4,true,6,588,2810,550
"raiders","GFS h+ + pruning ",5,true,6,665,3104,618
"raiders","GFS h+ + pruning ",6,true,6,588,2784,539
"raiders","GFS h+ + pruning ",7,true,6,665,3104,578
"raiders","GFS h+ + pruning ",8,true,6,588,2778,539
"raiders","GFS h+ + pruning ",9,true,6,665,3104,619
"raiders","GFS h+ + pruning ",10,true,6,588,2784,538
"raiders","GFS h_max + pruning ",1,true,6,219,1590,293
"raiders","GFS h_max + pruning ",2,true,6,220,1558,309
"raiders","GFS h_max + pruning ",3,true,6,188,1369,239
"raiders","GFS h_max + pruning ",4,true,6,188,1369,275
"raiders","GFS h_max + pruning ",5,true,6,219,1574,297
"raiders","GFS h_max + pruning ",6,true,6,188,1353,261
"raiders","GFS h_max + pruning ",7,true,6,219,1574,296
"raiders","GFS h_max + pruning ",8,true,6,220,1542,319
"raiders","GFS h_max + pruning ",9,true,6,219,1574,319
"raiders","GFS h_max + pruning ",10,true,6,188,1353,268
"raiders","GFS rp + pruning ",1,true,6,253,1460,263
"raiders","GFS rp + pruning ",2,true,6,446,2255,468
"raiders","GFS rp + pruning ",3,true,6,149,883,132
"raiders","GFS rp + pruning ",4,true,6,149,883,129
"raiders","GFS rp + pruning ",5,true,6,232,1252,212
"raiders","GFS rp + pruning ",6,true,6,180,1115,186
"raiders","GFS rp + pruning ",7,true,6,219,1168,187
"raiders","GFS rp + pruning ",8,true,6,157,930,152
"raiders","GFS rp + pruning ",9,true,6,222,1184,183
"raiders","GFS rp + pruning ",10,true,6,192,1187,179
"treasure","BFS",1,true,4,50,137,0
"treasure","BFS",2,true,4,50,137,0
"treasure","BFS",3,true,4,50,137,0
"treasure","BFS",4,true,4,50,137,1
"treasure","BFS",5,true,4,50,137,0
"treasure","BFS",6,true,4,50,137,1
"treasure","BFS",7,true,4,50,137,2
"treasure","BFS",8,true,4,50,137,1
"treasure","BFS",9,true,4,50,137,1
"treasure","BFS",10,true,4,50,137,1
"treasure","BFS prune",1,true,4,28,93,1
"treasure","BFS prune",2,true,4,28,93,2
"treasure","BFS prune",3,true,4,28,93,1
"treasure","BFS prune",4,true,4,28,93,1
"treasure","BFS prune",5,true,4,28,93,1
"treasure","BFS prune",6,true,4,28,93,2
"treasure","BFS prune",7,true,4,28,93,1
"treasure","BFS prune",8,true,4,28,93,1
"treasure","BFS prune",9,true,4,28,93,2
"treasure","BFS prune",10,true,4,28,93,1
"treasure","A* h+",1,true,4,58,97,1
"treasure","A* h+",2,true,4,58,97,0
"treasure","A* h+",3,true,4,58,97,0
"treasure","A* h+",4,true,4,58,97,1
"treasure","A* h+",5,true,4,58,97,0
"treasure","A* h+",6,true,4,58,97,1
"treasure","A* h+",7,true,4,58,97,1
"treasure","A* h+",8,true,4,58,97,1
"treasure","A* h+",9,true,4,58,97,1
"treasure","A* h+",10,true,4,58,97,1
"treasure","A* h_max",1,true,4,35,80,1
"treasure","A* h_max",2,true,4,35,80,0
"treasure","A* h_max",3,true,4,35,80,0
"treasure","A* h_max",4,true,4,35,80,0
"treasure","A* h_max",5,true,4,35,80,0
"treasure","A* h_max",6,true,4,35,80,1
"treasure","A* h_max",7,true,4,35,80,1
"treasure","A* h_max",8,true,4,35,80,1
"treasure","A* h_max",9,true,4,35,80,1
"treasure","A* h_max",10,true,4,35,80,1
"treasure","A* rp",1,true,4,47,97,1
"treasure","A* rp",2,true,4,47,97,1
"treasure","A* rp",3,true,4,47,97,1
"treasure","A* rp",4,true,4,47,97,1
"treasure","A* rp",5,true,4,47,97,1
"treasure","A* rp",6,true,4,47,97,1
"treasure","A* rp",7,true,4,47,97,1
"treasure","A* rp",8,true,4,47,97,1
"treasure","A* rp",9,true,4,47,97,1
"treasure","A* rp",10,true,4,47,97,1
"treasure","A* h+ + pruning ",1,true,4,35,79,1
"treasure","A* h+ + pruning ",2,true,4,35,79,1
"treasure","A* h+ + pruning ",3,true,4,35,79,2
"treasure","A* h+ + pruning ",4,true,4,35,79,2
"treasure","A* h+ + pruning ",5,true,4,35,79,2
"treasure","A* h+ + pruning ",6,true,4,35,79,2
"treasure","A* h+ + pruning ",7,true,4,35,79,1
"treasure","A* h+ + pruning ",8,true,4,35,79,1
"treasure","A* h+ + pruning ",9,true,4,35,79,1
"treasure","A* h+ + pruning ",10,true,4,35,79,2
"treasure","A* h_max + pruning ",1,true,4,35,79,1
"treasure","A* h_max + pruning ",2,true,4,35,79,1
"treasure","A* h_max + pruning ",3,true,4,35,79,2
"treasure","A* h_max + pruning ",4,true,4,35,79,2
"treasure","A* h_max + pruning ",5,true,4,35,79,2
"treasure","A* h_max + pruning ",6,true,4,35,79,2
"treasure","A* h_max + pruning ",7,true,4,35,79,2
"treasure","A* h_max + pruning ",8,true,4,35,79,2
"treasure","A* h_max + pruning ",9,true,4,35,79,1
"treasure","A* h_max + pruning ",10,true,4,35,79,1
"treasure","A* rp + pruning ",1,true,4,35,79,1
"treasure","A* rp + pruning ",2,true,4,35,79,1
"treasure","A* rp + pruning ",3,true,4,35,79,2
"treasure","A* rp + pruning ",4,true,4,35,79,1
"treasure","A* rp + pruning ",5,true,4,35,79,2
"treasure","A* rp + pruning ",6,true,4,35,79,2
"treasure","A* rp + pruning ",7,true,4,35,79,2
"treasure","A* rp + pruning ",8,true,4,35,79,2
"treasure","A* rp + pruning ",9,true,4,35,79,2
"treasure","A* rp + pruning ",10,true,4,35,79,1
"treasure","EFS h+",1,true,4,60,133,1
"treasure","EFS h+",2,true,4,60,133,0
"treasure","EFS h+",3,true,4,60,133,0
"treasure","EFS h+",4,true,4,60,133,0
"treasure","EFS h+",5,true,4,60,133,1
"treasure","EFS h+",6,true,4,60,133,1
"treasure","EFS h+",7,true,4,60,133,1
"treasure","EFS h+",8,true,4,60,133,1
"treasure","EFS h+",9,true,4,60,133,1
"treasure","EFS h+",10,true,4,60,133,1
"treasure","EFS h_max",1,true,4,22,78,0
"treasure","EFS h_max",2,true,4,22,78,1
"treasure","EFS h_max",3,true,4,22,78,0
"treasure","EFS h_max",4,true,4,22,78,1
"treasure","EFS h_max",5,true,4,22,78,0
"treasure","EFS h_max",6,true,4,22,78,0
"treasure","EFS h_max",7,true,4,22,78,0
"treasure","EFS h_max",8,true,4,22,78,0
"treasure","EFS h_max",9,true,4,22,78,0
"treasure","EFS h_max",10,true,4,22,78,0
"treasure","EFS rp",1,true,4,61,133,1
"treasure","EFS rp",2,true,4,61,133,2
"treasure","EFS rp",3,true,4,61,133,1
"treasure","EFS rp",4,true,4,61,133,1
"treasure","EFS rp",5,true,4,61,133,1
"treasure","EFS rp",6,true,4,61,133,1
"treasure","EFS rp",7,true,4,61,133,1
"treasure","EFS rp",8,true,4,61,133,1
"treasure","EFS rp",9,true,4,61,133,1
"treasure","EFS rp",10,true,4,61,133,1
"treasure","EFS h+ + pruning ",1,true,4,19,74,1
"treasure","EFS h+ + pruning ",2,true,4,19,74,2
"treasure","EFS h+ + pruning ",3,true,4,19,74,2
"treasure","EFS h+ + pruning ",4,true,4,19,74,1
"treasure","EFS h+ + pruning ",5,true,4,19,74,2
"treasure","EFS h+ + pruning ",6,true,4,19,74,1
"treasure","EFS h+ + pruning ",7,true,4,19,74,1
"treasure","EFS h+ + pruning ",8,true,4,19,74,1
"treasure","EFS h+ + pruning ",9,true,4,19,74,1
"treasure","EFS h+ + pruning ",10,true,4,19,74,1
"treasure","EFS h_max + pruning ",1,true,4,19,74,2
"treasure","EFS h_max + pruning ",2,true,4,19,74,1
"treasure","EFS h_max + pruning ",3,true,4,19,74,1
"treasure","EFS h_max + pruning ",4,true,4,19,74,1
"treasure","EFS h_max + pruning ",5,true,4,19,74,1
"treasure","EFS h_max + pruning ",6,true,4,19,74,1
"treasure","EFS h_max + pruning ",7,true,4,19,74,1
"treasure","EFS h_max + pruning ",8,true,4,19,74,1
"treasure","EFS h_max + pruning ",9,true,4,19,74,1
"treasure","EFS h_max + pruning ",10,true,4,19,74,1
"treasure","EFS rp + pruning ",1,true,4,19,74,1
"treasure","EFS rp + pruning ",2,true,4,19,74,1
"treasure","EFS rp + pruning ",3,true,4,19,74,1
"treasure","EFS rp + pruning ",4,true,4,19,74,2
"treasure","EFS rp + pruning ",5,true,4,19,74,1
"treasure","EFS rp + pruning ",6,true,4,19,74,1
"treasure","EFS rp + pruning ",7,true,4,19,74,2
"treasure","EFS rp + pruning ",8,true,4,19,74,1
"treasure","EFS rp + pruning ",9,true,4,19,74,1
"treasure","EFS rp + pruning ",10,true,4,19,74,2
"treasure","GFS h+",1,true,4,29,81,0
"treasure","GFS h+",2,true,4,29,81,0
"treasure","GFS h+",3,true,4,29,81,0
"treasure","GFS h+",4,true,4,29,81,0
"treasure","GFS h+",5,true,4,29,81,0
"treasure","GFS h+",6,true,4,29,81,0
"treasure","GFS h+",7,true,4,29,81,0
"treasure","GFS h+",8,true,4,29,81,0
"treasure","GFS h+",9,true,4,29,81,0
"treasure","GFS h+",10,true,4,29,81,0
"treasure","GFS h_max",1,true,4,24,77,1
"treasure","GFS h_max",2,true,4,24,77,1
"treasure","GFS h_max",3,true,4,24,77,1
"treasure","GFS h_max",4,true,4,24,77,1
"treasure","GFS h_max",5,true,4,24,77,1
"treasure","GFS h_max",6,true,4,24,77,1
"treasure","GFS h_max",7,true,4,24,77,1
"treasure","GFS h_max",8,true,4,24,77,1
"treasure","GFS h_max",9,true,4,24,77,1
"treasure","GFS h_max",10,true,4,24,77,1
"treasure","GFS rp",1,true,4,31,87,1
"treasure","GFS rp",2,true,4,31,87,1
"treasure","GFS rp",3,true,4,31,87,1
"treasure","GFS rp",4,true,4,31,87,1
"treasure","GFS rp",5,true,4,31,87,1
"treasure","GFS rp",6,true,4,31,87,1
"treasure","GFS rp",7,true,4,31,87,1
"treasure","GFS rp",8,true,4,31,87,1
"treasure","GFS rp",9,true,4,31,87,1
"treasure","GFS rp",10,true,4,31,87,1
"treasure","GFS h+ + pruning ",1,true,4,24,81,2
"treasure","GFS h+ + pruning ",2,true,4,24,81,2
"treasure","GFS h+ + pruning ",3,true,4,24,81,2
"treasure","GFS h+ + pruning ",4,true,4,24,81,2
"treasure","GFS h+ + pruning ",5,true,4,24,81,2
"treasure","GFS h+ + pruning ",6,true,4,24,81,2
"treasure","GFS h+ + pruning ",7,true,4,24,81,2
"treasure","GFS h+ + pruning ",8,true,4,24,81,2
"treasure","GFS h+ + pruning ",9,true,4,24,81,2
"treasure","GFS h+ + pruning ",10,true,4,24,81,2
"treasure","GFS h_max + pruning ",1,true,4,24,81,1
"treasure","GFS h_max + pruning ",2,true,4,24,81,2
"treasure","GFS h_max + pruning ",3,true,4,24,81,2
"treasure","GFS h_max + pruning ",4,true,4,24,81,2
"treasure","GFS h_max + pruning ",5,true,4,24,81,1
"treasure","GFS h_max + pruning ",6,true,4,24,81,1
"treasure","GFS h_max + pruning ",7,true,4,24,81,2
"treasure","GFS h_max + pruning ",8,true,4,24,81,2
"treasure","GFS h_max + pruning ",9,true,4,24,81,2
"treasure","GFS h_max + pruning ",10,true,4,24,81,2
"treasure","GFS rp + pruning ",1,true,4,24,81,2
"treasure","GFS rp + pruning ",2,true,4,24,81,1
"treasure","GFS rp + pruning ",3,true,4,24,81,1
"treasure","GFS rp + pruning ",4,true,4,24,81,2
"treasure","GFS rp + pruning ",5,true,4,24,81,2
"treasure","GFS rp + pruning ",6,true,4,24,81,2
"treasure","GFS rp + pruning ",7,true,4,24,81,1
"treasure","GFS rp + pruning ",8,true,4,24,81,2
"treasure","GFS rp + pruning ",9,true,4,24,81,2
"treasure","GFS rp + pruning ",10,true,4,24,81,2
"gramma_any","BFS",1,true,3,3031,32046,560
"gramma_any","BFS",2,true,3,3030,32038,1079
"gramma_any","BFS",3,true,3,3029,32029,1012
"gramma_any","BFS",4,true,3,3029,32029,613
"gramma_any","BFS",5,true,3,3030,32038,1065
"gramma_any","BFS",6,true,3,3031,32046,-191933
"gramma_any","BFS",7,true,3,3030,32037,757
"gramma_any","BFS",8,true,3,3030,32037,1339
"gramma_any","BFS",9,true,3,3030,32038,1242
"gramma_any","BFS",10,true,3,3030,32038,1174
"gramma_any","BFS prune",1,true,3,1311,19054,1988
"gramma_any","BFS prune",2,true,3,1310,19047,2566
"gramma_any","BFS prune",3,true,3,1310,19047,2335
"gramma_any","BFS prune",4,true,3,1310,19047,2246
"gramma_any","BFS prune",5,true,3,1310,19047,1872
"gramma_any","BFS prune",6,true,3,1311,19054,2175
"gramma_any","BFS prune",7,true,3,1311,19054,2485
"gramma_any","BFS prune",8,true,3,1311,19054,1943
"gramma_any","BFS prune",9,true,3,1310,19047,2341
"gramma_any","BFS prune",10,true,3,1310,19047,2488
"gramma_any","A* h+",1,true,3,3453,50064,15235
"gramma_any","A* h+",2,true,3,3454,50051,15909
"gramma_any","A* h+",3,true,3,3454,50051,15779
"gramma_any","A* h+",4,true,3,3451,50051,15809
"gramma_any","A* h+",5,true,3,3451,50051,208018
"gramma_any","A* h+",6,true,3,3453,50064,15600
"gramma_any","A* h+",7,true,3,3451,50064,13706
"gramma_any","A* h+",8,true,3,3454,50064,17004
"gramma_any","A* h+",9,true,3,3450,50051,17139
"gramma_any","A* h+",10,true,3,3451,50051,17165
"gramma_any","A* h_max",1,true,3,3409,47393,12594
"gramma_any","A* h_max",2,true,3,3410,47423,12781
"gramma_any","A* h_max",3,true,3,3410,47423,13319
"gramma_any","A* h_max",4,true,3,3407,47386,13627
"gramma_any","A* h_max",5,true,3,3407,47386,13081
"gramma_any","A* h_max",6,true,3,3409,47393,12444
"gramma_any","A* h_max",7,true,3,3407,47398,14061
"gramma_any","A* h_max",8,true,3,3410,47435,13856
"gramma_any","A* h_max",9,true,3,3406,47344,13546
"gramma_any","A* h_max",10,true,3,3407,47386,13498
"gramma_any","A* rp",1,true,5,3084,45445,12967
"gramma_any","A* rp",2,true,5,2937,42495,12013
"gramma_any","A* rp",3,true,5,3352,47919,13261
"gramma_any","A* rp",4,true,5,3272,46607,10374
"gramma_any","A* rp",5,true,5,3297,46905,10375
"gramma_any","A* rp",6,true,5,3252,46512,9713
"gramma_any","A* rp",7,true,5,3272,46607,13773
"gramma_any","A* rp",8,true,5,3353,47840,14196
"gramma_any","A* rp",9,true,5,2950,42539,12406
"gramma_any","A* rp",10,true,5,2952,42690,12232
"gramma_any","A* h+ + pruning ",1,true,3,1795,26406,8940
"gramma_any","A* h+ + pruning ",2,true,3,1796,26393,9235
"gramma_any","A* h+ + pruning ",3,true,3,1796,26393,9792
"gramma_any","A* h+ + pruning ",4,true,3,1793,26393,9522
"gramma_any","A* h+ + pruning ",5,true,3,1793,26393,9448
"gramma_any","A* h+ + pruning ",6,true,3,1795,26406,9920
"gramma_any","A* h+ + pruning ",7,true,3,1793,26406,9751
"gramma_any","A* h+ + pruning ",8,true,3,1796,26406,9616
